dataset,as_of,model,task,score,scored_runs,wall_ms,cost_usd,task_hash,receipt
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,py-005-csv-parser,1.0,1,120218.9,,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/py-005-csv-parser
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,py-006-toposort,1.0,1,33526.5,,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/py-006-toposort
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,rs-001-knights,1.0,1,12666.6,,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/rs-001-knights
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,rs-002-warehouse,1.0,1,6497.0,,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/rs-002-warehouse
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,rs-003-code-trace,1.0,1,8117.1,,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/rs-003-code-trace
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,rs-004-office-grid,1.0,1,12754.7,,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/rs-004-office-grid
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,rs-005-bakery-audit,1.0,1,10772.2,,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/rs-005-bakery-audit
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,rs-006-string-pipeline,1.0,1,11233.0,,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/rs-006-string-pipeline
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,web-001-desktop,1.0,1,100597.0,,ddcd248147f105df,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/web-001-desktop
,2026-07-10T14:35:00.286+00:00,claude-cli-haiku-4-5,web-002-maze,0.9,1,163810.6,,fcc2ad961f87073b,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-haiku-4-5/web-002-maze
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ag-001-fix-bugs,1.0,1,40275.3,,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ag-001-fix-bugs
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ag-002-build-cli,1.0,1,27230.1,,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ag-002-build-cli
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ag-003-fix-package,1.0,1,44808.8,,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ag-003-fix-package
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ag-004-data-pipeline,1.0,1,21220.5,,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ag-004-data-pipeline
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ag-005-codebase-recon,1.0,1,36464.1,,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ag-005-codebase-recon
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ctx-001-recall-2k,1.0,1,3198.5,,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ctx-001-recall-2k
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ctx-002-recall-8k,1.0,1,6495.2,,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ctx-002-recall-8k
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ctx-003-recall-32k,1.0,1,2456.1,,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ctx-003-recall-32k
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ctx-004-recall-64k,1.0,1,4033.2,,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ctx-004-recall-64k
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ctx-005-aggregate-16k,1.0,1,3831.7,,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ctx-005-aggregate-16k
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ctx-006-superseded-16k,1.0,1,8863.7,,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ctx-006-superseded-16k
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,ctx-007-tally-16k,1.0,1,9351.9,,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/ctx-007-tally-16k
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,py-001-rle,1.0,1,4005.3,,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/py-001-rle
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,py-002-lru-cache,1.0,1,7686.3,,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/py-002-lru-cache
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,py-003-date-parser,1.0,1,9029.2,,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/py-003-date-parser
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,py-004-expr-eval,1.0,1,16850.8,,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/py-004-expr-eval
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,py-005-csv-parser,1.0,1,8302.7,,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/py-005-csv-parser
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,py-006-toposort,1.0,1,6002.2,,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/py-006-toposort
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,rs-001-knights,1.0,1,12292.7,,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/rs-001-knights
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,rs-002-warehouse,1.0,1,4389.9,,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/rs-002-warehouse
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,rs-003-code-trace,1.0,1,8288.9,,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/rs-003-code-trace
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,rs-004-office-grid,1.0,1,16356.2,,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/rs-004-office-grid
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,rs-005-bakery-audit,1.0,1,8593.2,,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/rs-005-bakery-audit
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,rs-006-string-pipeline,1.0,1,10525.9,,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/rs-006-string-pipeline
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,web-001-desktop,1.0,1,71441.3,,ddcd248147f105df,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/web-001-desktop
,2026-07-10T14:35:00.286+00:00,claude-cli-opus-4-8,web-002-maze,1.0,1,81200.1,,fcc2ad961f87073b,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-opus-4-8/web-002-maze
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ag-001-fix-bugs,1.0,2,32568.8,,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ag-001-fix-bugs
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ag-002-build-cli,1.0,2,28924.350000000002,,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ag-002-build-cli
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ag-003-fix-package,1.0,2,46497.05,,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ag-003-fix-package
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ag-004-data-pipeline,1.0,2,30336.149999999998,,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ag-004-data-pipeline
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ag-005-codebase-recon,1.0,2,30923.899999999998,,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ag-005-codebase-recon
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ctx-001-recall-2k,1.0,2,2165.3999999999996,,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ctx-001-recall-2k
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ctx-002-recall-8k,1.0,2,3734.1499999999996,,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ctx-002-recall-8k
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ctx-003-recall-32k,1.0,2,4047.15,,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ctx-003-recall-32k
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ctx-004-recall-64k,1.0,2,5318.5,,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ctx-004-recall-64k
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ctx-005-aggregate-16k,1.0,2,5818.549999999999,,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ctx-005-aggregate-16k
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ctx-006-superseded-16k,1.0,2,5705.0,,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ctx-006-superseded-16k
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,ctx-007-tally-16k,1.0,2,14859.400000000001,,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/ctx-007-tally-16k
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,py-001-rle,1.0,2,4253.75,,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/py-001-rle
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,py-002-lru-cache,1.0,2,3584.05,,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/py-002-lru-cache
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,py-003-date-parser,1.0,2,7624.299999999999,,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/py-003-date-parser
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,py-004-expr-eval,1.0,2,51046.45,,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/py-004-expr-eval
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,py-005-csv-parser,1.0,2,13415.1,,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/py-005-csv-parser
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,py-006-toposort,1.0,2,5317.65,,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/py-006-toposort
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,rs-001-knights,1.0,2,12079.15,,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/rs-001-knights
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,rs-002-warehouse,1.0,2,3768.1,,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/rs-002-warehouse
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,rs-003-code-trace,1.0,2,9335.900000000001,,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/rs-003-code-trace
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,rs-004-office-grid,1.0,2,15044.7,,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/rs-004-office-grid
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,rs-005-bakery-audit,1.0,2,7068.7,,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/rs-005-bakery-audit
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,rs-006-string-pipeline,1.0,2,7593.6,,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/rs-006-string-pipeline
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,web-001-desktop,1.0,2,129103.85,,ddcd248147f105df,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/web-001-desktop
,2026-07-10T14:35:00.286+00:00,claude-cli-sonnet-4-6,web-002-maze,1.0,2,418713.05000000005,,fcc2ad961f87073b,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_135241/claude-cli-sonnet-4-6/web-002-maze
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ag-001-fix-bugs,1.0,2,27156.15,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ag-001-fix-bugs
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ag-002-build-cli,1.0,2,42297.85,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ag-002-build-cli
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ag-003-fix-package,1.0,2,51763.2,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ag-003-fix-package
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ag-004-data-pipeline,1.0,2,24969.300000000003,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ag-004-data-pipeline
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ag-005-codebase-recon,1.0,2,27788.85,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ag-005-codebase-recon
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ctx-001-recall-2k,1.0,2,5684.85,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ctx-001-recall-2k
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ctx-002-recall-8k,1.0,2,13844.3,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ctx-002-recall-8k
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ctx-003-recall-32k,1.0,2,13043.099999999999,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ctx-003-recall-32k
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ctx-004-recall-64k,1.0,2,21284.800000000003,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ctx-004-recall-64k
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ctx-005-aggregate-16k,1.0,2,95832.35,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ctx-005-aggregate-16k
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ctx-006-superseded-16k,1.0,2,59662.100000000006,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ctx-006-superseded-16k
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,ctx-007-tally-16k,0.5,2,109169.95000000001,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/ctx-007-tally-16k
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,py-001-rle,1.0,2,15018.150000000001,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/py-001-rle
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,py-002-lru-cache,1.0,2,14383.95,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/py-002-lru-cache
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,py-003-date-parser,1.0,2,45101.600000000006,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/py-003-date-parser
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,py-004-expr-eval,0.83335,2,64618.55,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/py-004-expr-eval
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,py-005-csv-parser,0.9,2,106584.54999999999,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/py-005-csv-parser
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,py-006-toposort,1.0,2,29990.2,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/py-006-toposort
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,rs-001-knights,1.0,2,13744.6,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/rs-001-knights
,2026-07-10T14:35:00.286+00:00,gemma-4-26b-a4b,rs-002-warehouse,1.0,2,10247.5,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/main/archive/v0.2/runs/2026-07-10_064539/gemma-4-26b-a4b/rs-002-warehouse
